PN,Date,StockLevel
1110-0001-1511,2021-03-01,4853.0
1110-0001-2006,2021-03-01,31712.0
1110-0001-2200,2021-03-01,25602.0
1110-0001-2201,2021-03-01,12769.0
1110-0001-2209,2021-03-01,38826.0
1110-0001-2212,2021-03-01,43723.0
1110-0001-3300,2021-03-01,4850.0
1110-0001-3302,2021-03-01,71121.0
1110-0001-3303,2021-03-01,22126.0
1110-0001-3309,2021-03-01,52545.0
1110-0001-3311,2021-03-01,16339.0
1110-0001-3900,2021-03-01,36.0
1110-0001-3919,2021-03-01,5941.0
1110-0001-4700,2021-03-01,1641.0
1110-0001-4701,2021-03-01,31257.0
1110-0001-4702,2021-03-01,63137.0
1110-0001-4709,2021-03-01,24398.0
1110-0001-5600,2021-03-01,7260.0
1110-0001-5601,2021-03-01,16156.0
1110-0001-5602,2021-03-01,35735.0
1110-0001-5612,2021-03-01,15267.0
1110-0001-6801,2021-03-01,7400.0
1110-0001-6803,2021-03-01,34128.0
1110-0001-6809,2021-03-01,19784.0
1110-0001-6812,2021-03-01,2600.0
1110-0001-8209,2021-03-01,2407.0
1110-0001-9109,2021-03-01,7917.0
1110-0003-1002,2021-03-01,244.0
1120-0001-2003,2021-03-01,2428.0
1120-0001-5002,2021-03-01,2427.0
1129-0001-1022,2021-03-01,963.0
1130-0001-2201,2021-03-01,4174.0
1130-0001-2207,2021-03-01,8424.0
1130-0001-2209,2021-03-01,150.0
1130-0001-4509,2021-03-01,5409.0
1130-0002-1003,2021-03-01,7167.0
1130-0002-1007,2021-03-01,6097.0
1130-0002-1207,2021-03-01,97.0
1130-0002-1707,2021-03-01,22162.0
1130-0002-2200,2021-03-01,6313.0
1130-0002-2207,2021-03-01,4538.0
1130-0002-2407,2021-03-01,7870.0
1130-0002-3307,2021-03-01,13858.0
1130-0002-3309,2021-03-01,21532.0
1130-0002-3907,2021-03-01,6345.0
1130-0002-4490,2021-03-01,4264.0
1130-0003-2107,2021-03-01,5218.0
1130-0003-3307,2021-03-01,3180.0
1130-0003-4707,2021-03-01,8601.0
1130-0003-5006,2021-03-01,25087.0
1130-0003-5107,2021-03-01,25430.0
1130-0004-1000,2021-03-01,1030.0
1130-0004-1004,2021-03-01,5352.0
1130-0004-1508,2021-03-01,408.0
1130-0004-1518,2021-03-01,87.0
1130-0004-2209,2021-03-01,5813.0
1130-0004-2708,2021-03-01,1588.0
1130-0004-4708,2021-03-01,8966.0
1130-0005-0000,2021-03-01,2392.0
1130-0005-1004,2021-03-01,5104.0
1130-0005-1006,2021-03-01,5988.0
1130-0005-2701,2021-03-01,481.0
1130-0005-3902,2021-03-01,1132.0
1130-0005-8207,2021-03-01,2713.0
1130-0006-6207,2021-03-01,2747.0
1130-0007-1001,2021-03-01,4636.0
1130-0007-1002,2021-03-01,1020.0
1130-0007-1500,2021-03-01,198.0
1130-0007-1507,2021-03-01,4115.0
1130-0007-2209,2021-03-01,8238.0
1130-0007-3302,2021-03-01,59.0
1130-0007-3312,2021-03-01,83.0
1130-0007-6802,2021-03-01,2632.0
1130-0007-6809,2021-03-01,1933.0
1130-0007-8200,2021-03-01,32975.0
1130-0008-5107,2021-03-01,3996.0
1130-0009-2209,2021-03-01,6365.0
1130-0011-1000,2021-03-01,14499.0
1130-0011-1001,2021-03-01,2977.0
1130-0011-1008,2021-03-01,147.0
1130-0011-1009,2021-03-01,81.0
1130-0011-1011,2021-03-01,3800.0
1130-0011-1019,2021-03-01,1217.0
1130-0011-1020,2021-03-01,750.0
1130-0011-1028,2021-03-01,1800.0
1130-0011-2009,2021-03-01,1942.0
1130-0011-2202,2021-03-01,70.0
1130-0011-2208,2021-03-01,870.0
1130-0011-2218,2021-03-01,1724.0
1130-0011-2220,2021-03-01,5307.0
1130-0012-1008,2021-03-01,3223.0
1130-0012-1807,2021-03-01,256.0
1130-0012-1907,2021-03-01,3100.0
1130-0012-2107,2021-03-01,2511.0
1130-0012-3507,2021-03-01,0.0
1130-0012-3607,2021-03-01,160.0
1130-0012-3608,2021-03-01,3936.0
1130-0012-3707,2021-03-01,13776.0
1130-0015-2006,2021-03-01,14670.0
1130-0017-1000,2021-03-01,3317.0
1130-0017-1107,2021-03-01,4680.0
1130-0017-1509,2021-03-01,2020.0
1130-0017-2002,2021-03-01,2905.0
1130-0017-2707,2021-03-01,6358.0
1130-0017-3307,2021-03-01,3414.0
1130-0017-3407,2021-03-01,23304.0
1130-0018-0000,2021-03-01,2840.0
1130-0018-1006,2021-03-01,4773.0
1130-0019-1508,2021-03-01,5311.0
1130-0019-3308,2021-03-01,2699.0
1130-0020-1008,2021-03-01,497.0
1130-0021-1807,2021-03-01,76.0
1130-0022-0000,2021-03-01,6422.0
1130-0022-1006,2021-03-01,25482.0
1130-0022-1007,2021-03-01,3750.0
1130-0025-1006,2021-03-01,2000.0
1130-0025-3607,2021-03-01,324.0
1130-0025-7006,2021-03-01,2302.0
1130-0027-1501,2021-03-01,4849.0
1130-0027-3300,2021-03-01,6.0
1130-0028-1006,2021-03-01,2561.0
1130-0028-2207,2021-03-01,11053.0
1130-0029-1007,2021-03-01,100.0
1130-0032-1000,2021-03-01,16352.0
1130-0033-3902,2021-03-01,165.0
1130-0034-3007,2021-03-01,86.0
1130-0035-3307,2021-03-01,4639.0
1139-0001-0001,2021-03-01,521.0
1139-0001-1002,2021-03-01,10.0
1139-0001-1030,2021-03-01,60.0
1139-0001-1031,2021-03-01,4.0
1139-0001-1041,2021-03-01,3.0
1139-0001-1049,2021-03-01,4404.0
1139-0001-1800,2021-03-01,8488.0
1139-0001-2218,2021-03-01,4.0
1139-0001-2239,2021-03-01,1784.0
1139-0001-4019,2021-03-01,5.0
1139-0001-4729,2021-03-01,623.0
1139-0003-0003,2021-03-01,326.0
1139-0003-1001,2021-03-01,385.0
1139-0003-1004,2021-03-01,192.0
1139-0003-3300,2021-03-01,159.0
1139-0003-3308,2021-03-01,8142.0
1139-0003-5609,2021-03-01,760.0
1139-0003-8209,2021-03-01,862.0
1139-0004-1039,2021-03-01,6600.0
1139-0004-1609,2021-03-01,7536.0
1139-0004-2209,2021-03-01,48656.0
1139-0004-3309,2021-03-01,1008.0
1139-0004-4709,2021-03-01,11189.0
1139-0004-6008,2021-03-01,18167.0
1139-0004-7008,2021-03-01,8159.0
1139-0005-1014,2021-03-01,134491.0
1139-0008-1006,2021-03-01,6870.0
1139-0008-1007,2021-03-01,4.0
1139-0008-1307,2021-03-01,6.0
1139-0008-3019,2021-03-01,35.0
1139-0008-5107,2021-03-01,5768.0
1139-0009-1000,2021-03-01,13.0
1200-0002-1003,2021-03-01,7309.0
1201-0001-1001,2021-03-01,18269.0
1201-0001-1201,2021-03-01,827.0
1201-0001-2201,2021-03-01,2334.0
1201-0001-2301,2021-03-01,797.0
1201-0001-4701,2021-03-01,28873.0
1201-0002-3311,2021-03-01,158.0
1201-0007-4701,2021-03-01,498.0
1202-0001-1000,2021-03-01,389945.0
1202-0001-1001,2021-03-01,171510.0
1202-0001-1003,2021-03-01,3812863.0
1202-0001-1008,2021-03-01,6265.0
1202-0001-1009,2021-03-01,51606.0
1202-0001-1010,2021-03-01,346563.0
1202-0001-1101,2021-03-01,9240.0
1202-0001-1104,2021-03-01,121809.0
1202-0001-1108,2021-03-01,8826.0
1202-0001-1201,2021-03-01,130585.0
1202-0001-1209,2021-03-01,107040.0
1202-0001-1219,2021-03-01,8346.0
1202-0001-1501,2021-03-01,14294.0
1202-0001-1508,2021-03-01,1323.0
1202-0001-1808,2021-03-01,22213.0
1202-0001-1809,2021-03-01,27858.0
1202-0001-2109,2021-03-01,69133.0
1202-0001-2201,2021-03-01,234542.0
1202-0001-2208,2021-03-01,13319.0
1202-0001-2209,2021-03-01,52106.0
1202-0001-2219,2021-03-01,12832.0
1202-0001-2229,2021-03-01,99049.0
1202-0001-2408,2021-03-01,525.0
1202-0001-2700,2021-03-01,3398.0
1202-0001-2708,2021-03-01,16888.0
1202-0001-2709,2021-03-01,13570.0
1202-0001-2710,2021-03-01,21608.0
1202-0001-2809,2021-03-01,23243.0
1202-0001-3008,2021-03-01,24170.0
1202-0001-3108,2021-03-01,1560.0
1202-0001-3300,2021-03-01,49337.0
1202-0001-3308,2021-03-01,60.0
1202-0001-3309,2021-03-01,127225.0
1202-0001-3319,2021-03-01,8959.0
1202-0001-3608,2021-03-01,14316.0
1202-0001-3900,2021-03-01,5416.0
1202-0001-3908,2021-03-01,12984.0
1202-0001-4308,2021-03-01,17184.0
1202-0001-4700,2021-03-01,134077.0
1202-0001-4709,2021-03-01,168892.0
1202-0001-4718,2021-03-01,27730.0
1202-0001-5108,2021-03-01,9327.0
1202-0001-5208,2021-03-01,6446.0
1202-0001-6108,2021-03-01,5621.0
1202-0001-6800,2021-03-01,3962.0
1202-0001-6809,2021-03-01,5107.0
1202-0001-6819,2021-03-01,150.0
1202-0001-7507,2021-03-01,13360.0
1202-0001-8008,2021-03-01,81722.0
1202-0001-8208,2021-03-01,58732.0
1202-0001-8209,2021-03-01,8564.0
1202-0002-1001,2021-03-01,322201.0
1202-0002-1002,2021-03-01,200673.0
1202-0002-1004,2021-03-01,13572.0
1202-0002-1042,2021-03-01,62252.0
1202-0002-1202,2021-03-01,100479.0
1202-0002-1302,2021-03-01,9242.0
1202-0002-1502,2021-03-01,9242.0
1202-0002-2200,2021-03-01,153252.0
1202-0002-2202,2021-03-01,12497.0
1202-0002-2203,2021-03-01,304.0
1202-0002-2210,2021-03-01,3426.0
1202-0002-2213,2021-03-01,100.0
1202-0002-2244,2021-03-01,100.0
1202-0002-2702,2021-03-01,9403.0
1202-0002-3301,2021-03-01,94107.0
1202-0002-3302,2021-03-01,26543.0
1202-0002-3311,2021-03-01,9539.0
1202-0002-3312,2021-03-01,86.0
1202-0002-3902,2021-03-01,600.0
1202-0002-4702,2021-03-01,16827.0
1202-0002-4712,2021-03-01,197.0
1202-0002-4722,2021-03-01,7204.0
1202-0003-1201,2021-03-01,300.0
1202-0003-1811,2021-03-01,1348.0
1202-0003-2700,2021-03-01,6933.0
1202-0003-5600,2021-03-01,15055.0
1202-0004-2709,2021-03-01,8617.0
1202-0005-1003,2021-03-01,64474.0
1202-0005-1005,2021-03-01,250.0
1202-0005-1013,2021-03-01,16480.0
1202-0005-1023,2021-03-01,26628.0
1202-0005-1104,2021-03-01,196411.0
1202-0005-1204,2021-03-01,177209.0
1202-0005-1304,2021-03-01,1303.0
1202-0005-1404,2021-03-01,99239.0
1202-0005-1604,2021-03-01,23033.0
1202-0005-2203,2021-03-01,242157.0
1202-0005-2213,2021-03-01,9928.0
1202-0005-2254,2021-03-01,3987.0
1202-0005-2304,2021-03-01,69559.0
1202-0005-3303,2021-03-01,8375.0
1202-0005-4704,2021-03-01,460625.0
1202-0005-4705,2021-03-01,150.0
1202-0006-1000,2021-03-01,132.0
1202-0007-1500,2021-03-01,7700.0
1202-0007-1509,2021-03-01,112019.0
1202-0007-2200,2021-03-01,16292.0
1202-0007-2201,2021-03-01,5814.0
1202-0007-2209,2021-03-01,1586.0
1202-0007-6808,2021-03-01,8932.0
1202-0008-1000,2021-03-01,6747.0
1202-0008-1001,2021-03-01,33089.0
1202-0008-1002,2021-03-01,901660.0
1202-0008-1003,2021-03-01,1964519.0
1202-0008-1012,2021-03-01,620536.0
1202-0008-1013,2021-03-01,63313.0
1202-0008-1023,2021-03-01,9642.0
1202-0008-1102,2021-03-01,4777.0
1202-0008-1501,2021-03-01,22168.0
1202-0008-2201,2021-03-01,10626.0
1202-0008-2202,2021-03-01,12920.0
1202-0008-2203,2021-03-01,192370.0
1202-0008-2209,2021-03-01,15833.0
1202-0008-2700,2021-03-01,23651.0
1202-0008-3301,2021-03-01,38830.0
1202-0008-3309,2021-03-01,414.0
1202-0008-3401,2021-03-01,9864.0
1202-0008-3901,2021-03-01,195.0
1202-0008-3912,2021-03-01,3705.0
1202-0008-4700,2021-03-01,7224.0
1202-0008-4701,2021-03-01,81024.0
1202-0008-4703,2021-03-01,26238.0
1202-0008-4704,2021-03-01,350.0
1202-0008-4711,2021-03-01,128993.0
1202-0008-6801,2021-03-01,26941.0
1202-0008-6811,2021-03-01,9916.0
1202-0009-1010,2021-03-01,24995.0
1202-0009-1208,2021-03-01,3319.0
1202-0009-1509,2021-03-01,20107.0
1202-0009-3008,2021-03-01,46.0
1202-0009-3300,2021-03-01,10134.0
1202-0009-3319,2021-03-01,19407.0
1202-0009-3329,2021-03-01,200.0
1202-0009-3909,2021-03-01,10090.0
1202-0009-4700,2021-03-01,7485.0
1202-0009-4708,2021-03-01,55810.0
1202-0009-4709,2021-03-01,144.0
1202-0009-8007,2021-03-01,12160.0
1202-0010-2200,2021-03-01,10473.0
1202-0011-1209,2021-03-01,32166.0
1202-0012-1000,2021-03-01,9242.0
1202-0013-1004,2021-03-01,992.0
1202-0013-1014,2021-03-01,500.0
1202-0013-2203,2021-03-01,100.0
1202-0013-2214,2021-03-01,51.0
1202-0014-4701,2021-03-01,9800.0
1203-0001-1001,2021-03-01,153760.0
1203-0001-1002,2021-03-01,287388.0
1203-0001-1003,2021-03-01,1853018.0
1203-0001-1011,2021-03-01,1614.0
1203-0001-1012,2021-03-01,200054.0
1203-0001-1022,2021-03-01,70728.0
1203-0001-1023,2021-03-01,2501.0
1203-0001-1032,2021-03-01,2848.0
1203-0001-1201,2021-03-01,2058.0
1203-0001-1502,2021-03-01,5073.0
1203-0001-1503,2021-03-01,6021.0
1203-0001-1802,2021-03-01,3746.0
1203-0001-1901,2021-03-01,1953.0
1203-0001-2201,2021-03-01,93242.0
1203-0001-2202,2021-03-01,60738.0
1203-0001-2302,2021-03-01,4371.0
1203-0001-2702,2021-03-01,4000.0
1203-0001-3301,2021-03-01,20813.0
1203-0001-3302,2021-03-01,21330.0
1203-0001-4701,2021-03-01,36568.0
1203-0001-4702,2021-03-01,29908.0
1203-0001-5601,2021-03-01,1624.0
1203-0001-6801,2021-03-01,5920.0
1203-0002-1000,2021-03-01,45955.0
1203-0002-1001,2021-03-01,9261.0
1203-0002-1002,2021-03-01,2784.0
1203-0002-1009,2021-03-01,44432.0
1203-0002-1200,2021-03-01,5665.0
1203-0002-1209,2021-03-01,4881.0
1203-0002-1500,2021-03-01,19499.0
1203-0002-1509,2021-03-01,15918.0
1203-0002-1511,2021-03-01,8889.0
1203-0002-1809,2021-03-01,15111.0
1203-0002-2009,2021-03-01,3408.0
1203-0002-2200,2021-03-01,89998.0
1203-0002-2209,2021-03-01,25027.0
1203-0002-2409,2021-03-01,450.0
1203-0002-2700,2021-03-01,6736.0
1203-0002-2709,2021-03-01,6886.0
1203-0002-2809,2021-03-01,4660.0
1203-0002-3300,2021-03-01,12237.0
1203-0002-3301,2021-03-01,11354.0
1203-0002-3309,2021-03-01,15698.0
1203-0002-3318,2021-03-01,676.0
1203-0002-3901,2021-03-01,8184.0
1203-0002-4700,2021-03-01,44672.0
1203-0002-4709,2021-03-01,11668.0
1203-0002-4710,2021-03-01,2303.0
1203-0002-4720,2021-03-01,11729.0
1203-0002-4729,2021-03-01,166638.0
1203-0002-4730,2021-03-01,2941.0
1203-0002-5110,2021-03-01,4994.0
1203-0002-6800,2021-03-01,10964.0
1203-0002-6801,2021-03-01,5442.0
1203-0002-6809,2021-03-01,406.0
1203-0002-8200,2021-03-01,7634.0
1203-0004-1004,2021-03-01,19007.0
1203-0004-1005,2021-03-01,235076.0
1203-0004-1014,2021-03-01,5241.0
1203-0004-1034,2021-03-01,4000.0
1203-0004-1035,2021-03-01,3609.0
1203-0004-1045,2021-03-01,261919.0
1203-0004-1055,2021-03-01,70086.0
1203-0004-1104,2021-03-01,15322.0
1203-0004-2204,2021-03-01,13191.0
1203-0004-2205,2021-03-01,135903.0
1203-0004-2214,2021-03-01,32414.0
1203-0004-2215,2021-03-01,458825.0
1203-0004-2225,2021-03-01,3290.0
1203-0004-2234,2021-03-01,1962.0
1203-0004-2264,2021-03-01,12251.0
1203-0004-4704,2021-03-01,130529.0
1203-0004-4714,2021-03-01,35010.0
1203-0004-4724,2021-03-01,4901.0
1203-0004-4734,2021-03-01,49746.0
1203-0004-4744,2021-03-01,1520.0
1203-0005-1002,2021-03-01,10187.0
1203-0005-1500,2021-03-01,1953.0
1203-0005-2210,2021-03-01,300.0
1203-0005-4703,2021-03-01,110627.0
1203-0006-1003,2021-03-01,2067.0
1203-0006-1004,2021-03-01,150.0
1203-0006-1501,2021-03-01,117.0
1203-0006-4703,2021-03-01,4705.0
1203-0008-1001,2021-03-01,15892.0
1203-0008-1002,2021-03-01,12719.0
1203-0008-1003,2021-03-01,54325.0
1203-0008-1011,2021-03-01,2488.0
1203-0008-1013,2021-03-01,3796.0
1203-0008-1101,2021-03-01,3544.0
1203-0008-2212,2021-03-01,7173.0
1203-0008-3301,2021-03-01,1662.0
1203-0008-4701,2021-03-01,4331.0
1203-0008-4702,2021-03-01,2528.0
1203-0009-2200,2021-03-01,118399.0
1203-0009-6810,2021-03-01,45406.0
1203-0010-1004,2021-03-01,3927.0
1203-0010-1013,2021-03-01,5066.0
1203-0010-1104,2021-03-01,27496.0
1203-0010-2203,2021-03-01,28382.0
1203-0010-2204,2021-03-01,52265.0
1203-0010-2214,2021-03-01,27232.0
1203-0010-4723,2021-03-01,159650.0
1203-0011-1104,2021-03-01,226.0
1203-0011-1204,2021-03-01,249419.0
1203-0011-2202,2021-03-01,4538.0
1203-0011-2213,2021-03-01,2004.0
1203-0011-2223,2021-03-01,4458.0
1203-0011-3303,2021-03-01,3163.0
1203-0011-3313,2021-03-01,1948.0
1203-0011-4723,2021-03-01,19446.0
1203-0011-4733,2021-03-01,2392.0
1203-0011-4743,2021-03-01,3866.0
1203-0014-2201,2021-03-01,3200.0
1204-0001-1001,2021-03-01,33748.0
1204-0001-1002,2021-03-01,18161.0
1204-0001-1003,2021-03-01,49812.0
1204-0001-1013,2021-03-01,27368.0
1204-0001-1014,2021-03-01,25330.0
1204-0001-1023,2021-03-01,21379.0
1204-0001-1034,2021-03-01,5468.0
1204-0001-1102,2021-03-01,9175.0
1204-0001-1202,2021-03-01,11692.0
1204-0001-1502,2021-03-01,2157.0
1204-0001-2200,2021-03-01,3593.0
1204-0001-2202,2021-03-01,739.0
1204-0001-2203,2021-03-01,5040.0
1204-0001-2209,2021-03-01,620.0
1204-0001-2213,2021-03-01,12126.0
1204-0001-3302,2021-03-01,5557.0
1204-0001-3303,2021-03-01,195.0
1204-0001-3309,2021-03-01,6454.0
1204-0001-4701,2021-03-01,1467.0
1204-0002-1004,2021-03-01,144187.0
1204-0002-1005,2021-03-01,57253.0
1204-0002-3304,2021-03-01,6825.0
1204-0003-1004,2021-03-01,803.0
1204-0003-1005,2021-03-01,111461.0
1204-0003-1014,2021-03-01,8219.0
1204-0003-1015,2021-03-01,203334.0
1204-0003-1024,2021-03-01,474.0
1204-0003-1025,2021-03-01,32803.0
1204-0003-1034,2021-03-01,1380.0
1204-0003-2204,2021-03-01,296.0
1204-0003-2214,2021-03-01,20997.0
1204-0003-4704,2021-03-01,13562.0
1204-0003-4714,2021-03-01,16170.0
1204-0004-1000,2021-03-01,2299.0
1204-0004-1001,2021-03-01,1778.0
1204-0004-1501,2021-03-01,346.0
1204-0004-2200,2021-03-01,196.0
1204-0004-2201,2021-03-01,5858.0
1204-0004-2209,2021-03-01,1417.0
1204-0004-3309,2021-03-01,3920.0
1204-0004-4700,2021-03-01,150.0
1204-0004-6800,2021-03-01,3565.0
1204-0004-6810,2021-03-01,1772.0
1204-0005-1025,2021-03-01,193748.0
1204-0005-1035,2021-03-01,10564.0
1204-0005-1045,2021-03-01,50284.0
1204-0005-1055,2021-03-01,2601.0
1204-0005-2205,2021-03-01,76966.0
1204-0005-2215,2021-03-01,4034.0
1204-0005-2224,2021-03-01,2616.0
1204-0005-3304,2021-03-01,2952.0
1204-0005-4703,2021-03-01,1974.0
1204-0005-4714,2021-03-01,3109.0
1204-0008-1000,2021-03-01,5639.0
1204-0008-1005,2021-03-01,17612.0
1204-0008-1035,2021-03-01,5533.0
1204-0008-2215,2021-03-01,8114.0
1204-0008-2225,2021-03-01,36469.0
1204-0008-2245,2021-03-01,10695.0
1204-0009-1000,2021-03-01,31349.0
1204-0009-2201,2021-03-01,3800.0
1204-0011-4704,2021-03-01,175369.0
1204-0013-1009,2021-03-01,149.0
1204-0014-4700,2021-03-01,3575.0
1204-0015-2215,2021-03-01,3000.0
1205-0001-1004,2021-03-01,523.0
1205-0001-1005,2021-03-01,207725.0
1205-0001-1025,2021-03-01,1463.0
1205-0001-2203,2021-03-01,8987.0
1205-0001-2204,2021-03-01,72543.0
1205-0001-2214,2021-03-01,1698.0
1205-0001-3313,2021-03-01,7721.0
1205-0001-4703,2021-03-01,3740.0
1205-0001-4704,2021-03-01,63.0
1205-0002-1002,2021-03-01,10811.0
1205-0002-1010,2021-03-01,3724.0
1205-0002-2200,2021-03-01,36523.0
1205-0003-1003,2021-03-01,74375.0
1205-0003-1004,2021-03-01,8199.0
1205-0003-1014,2021-03-01,1561.0
1205-0003-1023,2021-03-01,22456.0
1205-0003-1102,2021-03-01,7583.0
1205-0003-1104,2021-03-01,3946.0
1205-0003-2204,2021-03-01,5733.0
1205-0003-4705,2021-03-01,2606.0
1205-0003-4709,2021-03-01,775.0
1205-0003-6802,2021-03-01,920.0
1205-0004-1501,2021-03-01,2020.0
1205-0005-1005,2021-03-01,147870.0
1205-0005-1013,2021-03-01,30.0
1205-0005-2204,2021-03-01,5413.0
1205-0005-2205,2021-03-01,49666.0
1205-0005-2214,2021-03-01,13280.0
1205-0005-4714,2021-03-01,1117.0
1205-0009-1005,2021-03-01,4421.0
1205-0009-1104,2021-03-01,280.0
1205-0009-1204,2021-03-01,256746.0
1205-0009-2202,2021-03-01,9767.0
1205-0009-2204,2021-03-01,16341.0
1205-0009-4704,2021-03-01,275353.0
1205-0010-1005,2021-03-01,131686.0
1205-0010-1015,2021-03-01,3928.0
1205-0010-2205,2021-03-01,3648.0
1205-0011-1005,2021-03-01,17230.0
1205-0011-1015,2021-03-01,51781.0
1205-0011-2205,2021-03-01,5042.0
1205-0011-4704,2021-03-01,3533.0
1205-0011-4705,2021-03-01,231.0
1205-0012-1005,2021-03-01,9368.0
1205-0012-2205,2021-03-01,3352.0
1205-0012-4705,2021-03-01,57664.0
1205-0012-4715,2021-03-01,14717.0
1205-0012-4725,2021-03-01,1401.0
1205-0013-1002,2021-03-01,1500.0
1205-0014-1005,2021-03-01,12234.0
1205-0014-1015,2021-03-01,7900.0
1205-0015-1002,2021-03-01,19723.0
1205-0016-1010,2021-03-01,73203.0
1205-0016-2200,2021-03-01,34502.0
1205-0016-3300,2021-03-01,150.0
1205-0018-1005,2021-03-01,50.0
1205-0018-2204,2021-03-01,38.0
1205-0018-2214,2021-03-01,30.0
1207-0001-1012,2021-03-01,246368.0
1209-0001-1000,2021-03-01,9947.0
1209-0001-1001,2021-03-01,19250.0
1209-0001-1003,2021-03-01,86749.0
1209-0001-1004,2021-03-01,517.0
1209-0001-1010,2021-03-01,168.0
1209-0001-1011,2021-03-01,3148.0
1209-0001-1021,2021-03-01,2903.0
1209-0001-1031,2021-03-01,5637.0
1209-0001-1032,2021-03-01,1.0
1209-0001-1041,2021-03-01,42903.0
1209-0001-1053,2021-03-01,29080.0
1209-0001-1102,2021-03-01,37257.0
1209-0001-1104,2021-03-01,2092.0
1209-0001-1301,2021-03-01,55552.0
1209-0001-2101,2021-03-01,6886.0
1209-0001-2203,2021-03-01,927.0
1209-0001-2211,2021-03-01,11298.0
1209-0001-2221,2021-03-01,1195.0
1209-0001-2231,2021-03-01,6444.0
1209-0001-4701,2021-03-01,120.0
1209-0001-4801,2021-03-01,155.0
1209-0002-1000,2021-03-01,21463.0
1209-0002-1001,2021-03-01,30342.0
1209-0002-1003,2021-03-01,24914.0
1209-0002-1009,2021-03-01,21139.0
1209-0002-1012,2021-03-01,42215.0
1209-0002-1032,2021-03-01,2999.0
1209-0002-1051,2021-03-01,12737.0
1209-0002-2200,2021-03-01,36109.0
1209-0002-2209,2021-03-01,3886.0
1209-0002-2210,2021-03-01,6799.0
1209-0002-4710,2021-03-01,9674.0
1209-0002-4722,2021-03-01,3800.0
1209-0003-1003,2021-03-01,2713.0
1209-0003-1004,2021-03-01,61363.0
1209-0003-1025,2021-03-01,1022.0
1209-0003-1055,2021-03-01,8587.0
1209-0003-1205,2021-03-01,22510.0
1209-0003-1305,2021-03-01,56082.0
1209-0003-1405,2021-03-01,56527.0
1209-0003-2213,2021-03-01,6736.0
1209-0003-2214,2021-03-01,167.0
1209-0003-2235,2021-03-01,93987.0
1209-0003-3324,2021-03-01,734.0
1209-0003-3404,2021-03-01,4465.0
1209-0003-4704,2021-03-01,7481.0
1209-0003-4714,2021-03-01,704.0
1209-0003-4724,2021-03-01,804.0
1209-0003-4764,2021-03-01,748.0
1209-0003-4804,2021-03-01,6229.0
1209-0003-9605,2021-03-01,500.0
1209-0003-9705,2021-03-01,10.0
1209-0003-9805,2021-03-01,100.0
1209-0003-9905,2021-03-01,1317.0
1209-0004-1000,2021-03-01,209143.0
1209-0004-1002,2021-03-01,9767.0
1209-0004-1003,2021-03-01,167095.0
1209-0004-1011,2021-03-01,25141.0
1209-0004-2213,2021-03-01,62902.0
1209-0004-2223,2021-03-01,1188935.0
1209-0004-6808,2021-03-01,9078.0
1209-0005-6804,2021-03-01,875.0
1209-0006-4704,2021-03-01,1462.0
1209-0007-1005,2021-03-01,2121.0
1210-0001-1605,2021-03-01,1.0
1211-0001-1003,2021-03-01,260.0
1211-0001-1004,2021-03-01,127.0
1211-0004-1504,2021-03-01,323.0
1211-0005-2213,2021-03-01,23900.0
1211-0005-2223,2021-03-01,30245.0
1211-0006-1005,2021-03-01,194.0
1211-0006-1104,2021-03-01,275.0
1211-0006-4702,2021-03-01,1319.0
1211-0011-1004,2021-03-01,5989.0
1211-0011-1504,2021-03-01,10399.0
1211-0011-2203,2021-03-01,15691.0
1211-0011-2204,2021-03-01,5104.0
1211-0011-2213,2021-03-01,7505.0
1211-0011-4703,2021-03-01,16309.0
1211-0011-6803,2021-03-01,53504.0
1211-0012-1003,2021-03-01,389.0
1211-0014-1003,2021-03-01,612.0
1211-0015-3301,2021-03-01,3310.0
1211-0016-1512,2021-03-01,5447.0
1211-0016-1522,2021-03-01,2141.0
1211-0017-3302,2021-03-01,234.0
1211-0018-1004,2021-03-01,11084.0
1211-0019-2202,2021-03-01,9.0
1211-0020-4701,2021-03-01,152.0
1211-0021-1002,2021-03-01,21267.0
1211-0021-3302,2021-03-01,3282.0
1211-0021-4701,2021-03-01,19194.0
1211-0022-1025,2021-03-01,16.0
